kdnr;geschlecht;firmenname;nachname;vorname;strasse;hausnr;zusatz;plz;ort;vorwahl;telefon;email;url;branche;beruf
"1000008295";"-";"Buchhandlung Welscher";"Reiff";"Wennemar";"Welschenbach";"3";"";"93326";"Abensberg, Hallertau";"09443";"912819";"Reiff.We@t-online.de";"http://www.Reiff_We.de";"Glas- u. Rahmenreinigung";""
"1000008296";"M";"Bellmann";"Klauck";"Sigmar";"In See";"5";"";"93326";"Abensberg, Hallertau";"09443";"717146";"Klauck.Si@gmail.com";"http://www.Klauck_Si.de";"Lektorate";""
"1000008297";"M";"Buchladen in der Osterstraße";"Atzenhofer";"Dietgar";"Rudolf-Diesel-Str.";"1";"";"93326";"Abensberg, Hallertau";"09443";"934087";"Atzenhofer.Di@onlinehome.de";"http://www.Atzenhofer_Di.de";"Krankenrollstühle";""
"1000008298";"-";"Susanne-Moden";"MAAS";"Simperta";"Aunkofener Str.";"91";"";"93326";"Abensberg, Hallertau";"09443";"796051";"MAAS.Si@gmail.com";"http://www.MAAS_Si.de";"Unterkünfte";""
"1000008299";"F";"La Dolce";"Spitzauer";"Berenike";"Kleedorfer Str.";"3";"";"93326";"Abensberg, Hallertau";"09443";"323225";"Spitzauer.Be@t-online.de";"http://www.Spitzauer_Be.de";"Sachverständige f. Briefmarken";""
"1000008300";"M";"Polizei Celle";"Katz";"Ulrich";"Steinweg";"4";"c";"93326";"Abensberg, Hallertau";"09443";"785269";"Katz.Ul@gmx.de";"http://www.Katz_Ul.de";"Sicherheitsunternehmen";""
"1000008301";"M";"Nähzentrum";"Lorenz";"Franzpeter";"Weiherfeldstr.";"6";"";"93326";"Abensberg, Hallertau";"09443";"837122";"Lorenz.Fr@web.de";"http://www.Lorenz_Fr.de";"Computerdienstleistungen";""
"1000008302";"M";"MARQUARDT KÜCHEN";"Hennecke";"Hanshelmut";"Birkhahnweg.";"8";"";"93326";"Abensberg, Hallertau";"09443";"139120";"Hennecke.Ha@yahoo.com";"http://www.Hennecke_Ha.de";"Datennetzwerke";""
"1000008303";"M";"Föhrer Teekontor";"Paulus";"Harald";"Walterfingerstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"925366";"Paulus.Ha@t-online.de";"http://www.Paulus_Ha.de";"Klempnereibedarf";""
"1000008304";"-";"Gebrauchtwagen An- & Verkauf";"Gebhard";"Hans";"Rosenstr.";"2";"";"93326";"Abensberg, Hallertau";"09443";"101321";"Gebhard.Ha@gmx.de";"http://www.Gebhard_Ha.de";"Theaterdekorationen";""
"1000008305";"-";"Hagenuk Baumarkt";"Reinke";"Adeltraud";"Unterfeldstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"950094";"Reinke.Ad@web.de";"http://www.Reinke_Ad.de";"Technische Kundendienste";""
"1000008306";"-";"Der Weingeist";"Reichert";"Eckbert";"Gillamoos";"";"";"93326";"Abensberg, Hallertau";"09443";"985515";"Reichert.Ec@yahoo.com";"http://www.Reichert_Ec.de";"Mineralwasser";""
"1000008307";"-";"Bäckerei & Gemischtwaren Tobias Haase";"Breutinger";"Erltrud";"Birkhahnweg.";"12";"";"93326";"Abensberg, Hallertau";"09443";"434929";"Breutinger.Er@yahoo.com";"http://www.Breutinger_Er.de";"Spielwaren";""
"1000008308";"M";"Geha-Carré";"Findeisen";"Leonhardt";"KEH 19 km 103,5 RgsbStr.";"";"";"93326";"Abensberg, Hallertau";"09443";"976618";"Findeisen.Le@t-online.de";"http://www.Findeisen_Le.de";"Rechtsanwälte: Internationales Internetrecht (Schwerpunkt)";""
"1000008309";"F";"Kinder Second Hand";"Portner";"Katrein";"Zum Galgenberg";"";"";"93326";"Abensberg, Hallertau";"09443";"450541";"Portner.Ka@gmail.com";"http://www.Portner_Ka.de";"Abbruchservice";""
"1000008310";"F";"E neukauf Dütmann";"Munz";"Ingelore";"Gillamooswiese";"";"";"93326";"Abensberg, Hallertau";"09443";"888470";"Munz.In@web.de";"http://www.Munz_In.de";"Fettabsaugung";""
"1000008311";"-";"Walthers Young Fashion";"Rohrbach";"Swanhilde";"Pernhartstr.";"4";"";"93326";"Abensberg, Hallertau";"09443";"309691";"Rohrbach.Sw@onlinehome.de";"http://www.Rohrbach_Sw.de";"Teer";""
"1000008312";"-";"SportPreußler";"Hoffmann";"Tülay";"IP-ONE_1";"";"";"93326";"Abensberg, Hallertau";"09443";"110362";"Hoffmann.T�@onlinehome.de";"http://www.Hoffmann_T�.de";"Schwimmbäder";""
"1000008313";"M";"Textilpflege";"Bähr";"Reinhart";"Oberhörlbach";"14";"";"93326";"Abensberg, Hallertau";"09443";"563286";"Bähr.Re@gmx.de";"http://www.Bähr_Re.de";"Lackiergeräte";""
"1000008314";"M";"Möbelhof Express";"Schleich";"Einhard";"Kreisstr.KEH 7/Waldstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"545348";"Schleich.Ei@t-online.de";"http://www.Schleich_Ei.de";"Schwimmbadfolien";""
"1000008315";"F";"Papeterie Nagelneu";"Nadeen";"Lilo";"Mitterhörlbach";"8";"";"93326";"Abensberg, Hallertau";"09443";"932312";"Nadeen.Li@gmx.de";"http://www.Nadeen_Li.de";"Gaststätten: Altdeutsch";""
"1000008316";"F";"Café Herrdegen";"Zellhöfer";"Marion";"Schillerstr.";"8";"b";"93326";"Abensberg, Hallertau";"09443";"392347";"Zellhöfer.Ma@t-online.de";"http://www.Zellhöfer_Ma.de";"Fenstergitter";""
"1000008317";"F";"Till am Anger";"Karcher";"Veronique";"Buchenstr.";"10";"";"93326";"Abensberg, Hallertau";"09443";"558421";"Karcher.Ve@t-online.de";"http://www.Karcher_Ve.de";"Sonderteil Energie und Umwelt";""
"1000008318";"M";"SB-Backshop";"Sittinger";"Tiburtius";"An der Linde";"5";"c";"93326";"Abensberg, Hallertau";"09443";"869750";"Sittinger.Ti@web.de";"http://www.Sittinger_Ti.de";"Fernseh- u. Rundfunkgesellschaften";""
"1000008319";"F";"cintech GmbH";"Bärnhof";"Irmgardt";"Vorderer Steinberg";"13";"";"93326";"Abensberg, Hallertau";"09443";"71545";"Bärnhof.Ir@t-online.de";"http://www.Bärnhof_Ir.de";"Autoplanenbeschriftung";""
"1000008320";"F";"Weingärtnergenossenschaft Dürrenzimmern-Stockheim eG";"Pohle";"Jaqueline";"Am Herrenberg";"15";"";"93326";"Abensberg, Hallertau";"09443";"736102";"Pohle.Ja@onlinehome.de";"http://www.Pohle_Ja.de";"Bräunungsgeräte";""
"1000008321";"F";"Niederegger Fabrikverkauf";"Bettag";"Sonja";"Kirchenweg";"3";"";"93326";"Abensberg, Hallertau";"09443";"290043";"Bettag.So@gmx.de";"http://www.Bettag_So.de";"Nutzfahrzeugvermietung";""
"1000008322";"F";"Schäffer Schuh und Sport";"Roidinger";"Miriam";"Sandstr.";"14";"";"93326";"Abensberg, Hallertau";"09443";"261832";"Roidinger.Mi@gmail.com";"http://www.Roidinger_Mi.de";"Kristalleinrichtungsmöbel";""
"1000008323";"-";"Zierfischzucht E. Frech";"Hübsch";"Cord";"Am Linderfeld";"19";"";"93326";"Abensberg, Hallertau";"09443";"851500";"Hübsch.Co@gmx.de";"http://www.Hübsch_Co.de";"Kunststoffverpackung";""
"1000008324";"M";"Triple Speed";"Muschaweck";"Arndt";"Schloßwiese";"41";"";"93326";"Abensberg, Hallertau";"09443";"908908";"Muschaweck.Ar@onlinehome.de";"http://www.Muschaweck_Ar.de";"Desinfektionsanlagen";""
"1000008325";"F";"Lada Autohaus";"Viezens";"Sofie";"Ahornweg";"6";"";"93326";"Abensberg, Hallertau";"09443";"92018";"Viezens.So@onlinehome.de";"http://www.Viezens_So.de";"Dachgeschossausbau";""
"1000008326";"M";"Herba Zimmertüren";"Winninger";"Leonhardt";"Schulhausplatz";"1";"";"93326";"Abensberg, Hallertau";"09443";"583928";"Winninger.Le@gmail.com";"http://www.Winninger_Le.de";"Hotels: Emmering";""
"1000008327";"M";"Metzgerei Frank";"Kratz";"Gunfried";"Mühlweg";"3";"";"93326";"Abensberg, Hallertau";"09443";"397297";"Kratz.Gu@web.de";"http://www.Kratz_Gu.de";"Computer-Internet";""
"1000008328";"M";"Thoben";"Kurzmann";"Hellfried";"Allersdorfer Weg";"3";"";"93326";"Abensberg, Hallertau";"09443";"79144";"Kurzmann.He@gmail.com";"http://www.Kurzmann_He.de";"Dachziegel";""
"1000008329";"-";"Manfred Künzel GmbH";"Dreibrodt";"Loremarie";"Lindensiedlung";"4";"";"93326";"Abensberg, Hallertau";"09443";"664407";"Dreibrodt.Lo@web.de";"http://www.Dreibrodt_Lo.de";"Elektronenstrahlschweißtechnik";""
"1000008330";"M";"Haarstudio Hair by Diana";"hochberger";"Til";"Aumühlstr.";"54";"";"93326";"Abensberg, Hallertau";"09443";"323451";"hochberger.Ti@t-online.de";"http://www.hochberger_Ti.de";"Beleuchtung";""
"1000008331";"-";"Leichtl GmbH";"Wildenauer";"Krista";"Am Linderfeld";"19";"";"93326";"Abensberg, Hallertau";"09443";"660195";"Wildenauer.Kr@onlinehome.de";"http://www.Wildenauer_Kr.de";"Isoliermaterialien";""
"1000008332";"F";"Akyol Mini Markt";"Freitag";"Wally";"Asternstr.";"9";"";"93326";"Abensberg, Hallertau";"09443";"412547";"Freitag.Wa@t-online.de";"http://www.Freitag_Wa.de";"Sporttherapie";""
"1000008333";"-";"Dinamo";"Flügge";"Lilli";"Zollnerstr.";"4";"";"93326";"Abensberg, Hallertau";"09443";"54628";"Flügge.Li@gmx.de";"http://www.Flügge_Li.de";"Dekorationsmaterial";""
"1000008334";"M";"trendwerk";"Rinke";"Maximilian";"Waltkunstr.";"3";"";"93326";"Abensberg, Hallertau";"09443";"253696";"Rinke.Ma@t-online.de";"http://www.Rinke_Ma.de";"Industriebedarf";""
"1000008335";"F";"Wiegärtners Bäckeria";"Augsten";"Kyra";"Kreuzeck";"6";"a";"93326";"Abensberg, Hallertau";"09443";"217071";"Augsten.Ky@t-online.de";"http://www.Augsten_Ky.de";"Dachsanierung";""
"1000008336";"F";"fischer's Lagerhaus";"Schober";"Irmentraud";"Auerhahnweg";"10";"c";"93326";"Abensberg, Hallertau";"09443";"740705";"Schober.Ir@gmail.com";"http://www.Schober_Ir.de";"Entrostungen";""
"1000008337";"F";"Witte Jürgen KG Uhrmachermeister und Juwelier";"Brozio";"Konstanze";"Volksfestplatz";"";"";"93326";"Abensberg, Hallertau";"09443";"492834";"Brozio.Ko@onlinehome.de";"http://www.Brozio_Ko.de";"Indoor-Kartbahnen";""
"1000008338";"M";"Lampenfieber";"Kinzler";"Adolf";"Alleestr.";"34";"";"93326";"Abensberg, Hallertau";"09443";"235430";"Kinzler.Ad@yahoo.com";"http://www.Kinzler_Ad.de";"Konferenzen";""
"1000008339";"F";"Baeckerei Remensperger";"Döll";"Margitte";"Winzerstr.";"16";"";"93326";"Abensberg, Hallertau";"09443";"119963";"Döll.Ma@yahoo.com";"http://www.Döll_Ma.de";"Asbestbearbeitung";""
"1000008340";"-";"Metzgerei Melzer - Gut Siegertsbrunn";"Terzioglu";"Seibold";"Max-Bronold-Str.";"10";"";"93326";"Abensberg, Hallertau";"09443";"866241";"Terzioglu.Se@yahoo.com";"http://www.Terzioglu_Se.de";"Gartenbrunnen";""
"1000008341";"F";"Maxl Bäck Filiale Würzburg";"Betzenhauser";"Annehilde";"Auf dem Judenbuckel";"5";"";"93326";"Abensberg, Hallertau";"09443";"643768";"Betzenhauser.An@web.de";"http://www.Betzenhauser_An.de";"Rechtsanwälte: Wirtschaftsstrafrecht (Schwerpunkt)";""
"1000008342";"F";"Backhaus Siegel";"Jentzsch";"Gerheide";"Am Seeacker";"4";"";"93326";"Abensberg, Hallertau";"09443";"234140";"Jentzsch.Ge@gmail.com";"http://www.Jentzsch_Ge.de";"Carsharing";""
"1000008343";"M";"Salon Anastasia";"Kämmerei";"Wolf";"Sandharlanden Hochbehälter";"";"";"93326";"Abensberg, Hallertau";"09443";"767286";"Kämmerei.Wo@onlinehome.de";"http://www.Kämmerei_Wo.de";"Sport, öffentlich";""
"1000008344";"F";"Kinderland Babyaustattung";"Eckerl";"Sylvie";"Rebhuhnstr.";"18";"b";"93326";"Abensberg, Hallertau";"09443";"733820";"Eckerl.Sy@gmx.de";"http://www.Eckerl_Sy.de";"Lasertherapie";""
"1000008345";"F";"Backhaus Klein";"Geissler";"Adelgund";"Adolf-von-Braunmühl-Str.";"19";"a";"93326";"Abensberg, Hallertau";"09443";"148718";"Geissler.Ad@gmail.com";"http://www.Geissler_Ad.de";"Roste";""
"1000008346";"M";"Senfkorn Weltladen";"Rüb";"Alwin";"Am Schlott/V.Steinberg";"";"";"93326";"Abensberg, Hallertau";"09443";"787629";"Rüb.Al@onlinehome.de";"http://www.Rüb_Al.de";"Gesundheit, Fitness, Wellness";""
"1000008347";"F";"UM Fotografie";"Niebler";"Magarete";"BTS an der KEH7 FlNr.195";"";"";"93326";"Abensberg, Hallertau";"09443";"133678";"Niebler.Ma@onlinehome.de";"http://www.Niebler_Ma.de";"Reiseveranstalter";""
"1000008348";"F";"Friseursalon Rudolf Becks";"Titze";"Ismene";"Am Straßfeld";"33";"";"93326";"Abensberg, Hallertau";"09443";"272107";"Titze.Is@onlinehome.de";"http://www.Titze_Is.de";"Landhausmöbel";""
"1000008349";"M";"Materne T.";"Werner";"Hansfriedrich";"Am Schlott/V.Steinberg";"";"";"93326";"Abensberg, Hallertau";"09443";"575337";"Werner.Ha@onlinehome.de";"http://www.Werner_Ha.de";"Bauausschreibung";""
"1000008350";"F";"Gräber Räder";"Braatz";"Hanneliese";"Am Wasserwerk";"48";"";"93326";"Abensberg, Hallertau";"09443";"14009";"Braatz.Ha@web.de";"http://www.Braatz_Ha.de";"Antriebstechnik";""
"1000008351";"F";"Anika Schuhe";"Kappes";"Ehrentrudis";"Asternstr.";"11";"";"93326";"Abensberg, Hallertau";"09443";"327679";"Kappes.Eh@gmx.de";"http://www.Kappes_Eh.de";"Mobiler Tierarzt";""
"1000008352";"M";"Hofmaier Sicherheitssysteme";"Grote";"Folkhard";"Aschenbrennerstr.";"22";"b";"93326";"Abensberg, Hallertau";"09443";"498539";"Grote.Fo@yahoo.com";"http://www.Grote_Fo.de";"Ärzte: Chirotherapie";""
"1000008353";"M";"Bürenkämper";"Weidler";"Cordian";"Sonnenhang";"2";"";"93326";"Abensberg, Hallertau";"09443";"346180";"Weidler.Co@yahoo.com";"http://www.Weidler_Co.de";"Biologische Laboratorien";""
"1000008354";"-";"KfZ Werkstatt Friedrich";"Braasch";"Elizabeth";"Am Anger";"11";"";"93326";"Abensberg, Hallertau";"09443";"639356";"Braasch.El@gmail.com";"http://www.Braasch_El.de";"Kohlen";""
"1000008355";"-";"H&W Grafik & Künstlerbedarf";"Heldt";"Rainald";"Spargelstr.";"10";"";"93326";"Abensberg, Hallertau";"09443";"86274";"Heldt.Ra@gmx.de";"http://www.Heldt_Ra.de";"Fräsarbeiten";""
"1000008356";"-";"Masi van Karu";"Welsch";"Danica";"Löffelholzstr.";"15";"b";"93326";"Abensberg, Hallertau";"09443";"705933";"Welsch.Da@onlinehome.de";"http://www.Welsch_Da.de";"Ingenieurbüros f. Ökologisches Bauen";""
"1000008357";"M";"Caterham Cars Kempten";"Diezemann";"Leon";"Fasanenstr.";"11";"";"93326";"Abensberg, Hallertau";"09443";"268212";"Diezemann.Le@yahoo.com";"http://www.Diezemann_Le.de";"Bauwagen";""
"1000008358";"-";"H und L Küchendesign";"Brümmer";"Fabian";"Am Herrenberg";"3";"";"93326";"Abensberg, Hallertau";"09443";"609179";"Brümmer.Fa@gmx.de";"http://www.Brümmer_Fa.de";"Skischulen";""
"1000008359";"M";"Ski & Tennis";"Köpper";"Gottfried";"Sandharlandener Weg";"2";"c";"93326";"Abensberg, Hallertau";"09443";"781385";"Köpper.Go@web.de";"http://www.Köpper_Go.de";"Schriftenmaler";""
"1000008360";"M";"Meinelt am Markt";"Antonjuk";"Sigenot";"Am Grauen Felsen";"9";"";"93326";"Abensberg, Hallertau";"09443";"719604";"Antonjuk.Si@onlinehome.de";"http://www.Antonjuk_Si.de";"Motorradvermittlung u. -verleih";""
"1000008361";"-";"Hans Zeiß";"Kreindl";"Christhild";"Vitusplatz";"5";"c";"93326";"Abensberg, Hallertau";"09443";"285931";"Kreindl.Ch@onlinehome.de";"http://www.Kreindl_Ch.de";"Rohbau";""
"1000008362";"-";"Elektro Neumann";"Bachsleitner";"Hartwald";"Seeweg";"43";"a";"93326";"Abensberg, Hallertau";"09443";"890728";"Bachsleitner.Ha@yahoo.com";"http://www.Bachsleitner_Ha.de";"Kanalmesstechnik";""
"1000008363";"F";"Blumenhaus Riedlinger";"Spacek";"Heimtraud";"Am Straßfeld";"2";"";"93326";"Abensberg, Hallertau";"09443";"316897";"Spacek.He@gmx.de";"http://www.Spacek_He.de";"Rechtsanwälte: Sexualstrafverfahren (Schwerpunkt)";""
"1000008364";"F";"Lebensmittel";"Michalski";"Roselore";"Asternstr.";"4";"";"93326";"Abensberg, Hallertau";"09443";"999976";"Michalski.Ro@gmail.com";"http://www.Michalski_Ro.de";"Gaststätten: Coffee-Bars";""
"1000008365";"M";"Utz";"Hammann";"Gerdt";"Ulmenstr.";"1";"b";"93326";"Abensberg, Hallertau";"09443";"506560";"Hammann.Ge@onlinehome.de";"http://www.Hammann_Ge.de";"Festzelte";""
"1000008366";"M";"Jenaer Tafel";"Enderle";"Wilbrandt";"Am Fürst";"39";"";"93326";"Abensberg, Hallertau";"09443";"550613";"Enderle.Wi@onlinehome.de";"http://www.Enderle_Wi.de";"Gebäudereinigungsmaschinen";""
"1000008367";"F";"Frisch vom Land";"Brief";"Gustl";"Münchener Str.";"";"";"93326";"Abensberg, Hallertau";"09443";"402241";"Brief.Gu@gmail.com";"http://www.Brief_Gu.de";"Lotterieunternehmen";""
"1000008368";"F";"Bergenthal; Getränke Honsberg";"Kurzthaler";"Johanna";"Richtstättstr.";"5";"b";"93326";"Abensberg, Hallertau";"09443";"55309";"Kurzthaler.Jo@gmail.com";"http://www.Kurzthaler_Jo.de";"Tierbestattungen";""
"1000008369";"F";"Engelhorn active town";"von Diemar";"Berenike";"Preysingstr.";"29";"";"93326";"Abensberg, Hallertau";"09443";"722301";"von Diemar.Be@onlinehome.de";"http://www.von Diemar_Be.de";"Kurierdienste";""
"1000008370";"-";"Elektro Claussen-Bardenhagen";"Cravatzo";"Ellengard";"Barbaraplatz";"3";"";"93326";"Abensberg, Hallertau";"09443";"60624";"Cravatzo.El@gmail.com";"http://www.Cravatzo_El.de";"Schlüsseldienste";""
"1000008371";"M";"elli nebenan G. Degenhof";"Böhnke";"Kunibert";"Eulenstr.";"1";"";"93326";"Abensberg, Hallertau";"09443";"15760";"Böhnke.Ku@web.de";"http://www.Böhnke_Ku.de";"Zahnärztliche Dienstleistungen";""
"1000008372";"M";"Weimarer Wurstwaren";"Meseck";"Meikel";"Mohnblumenweg";"1";"a";"93326";"Abensberg, Hallertau";"09443";"979802";"Meseck.Me@yahoo.com";"http://www.Meseck_Me.de";"Trikevermietung";""
"1000008373";"F";"Schreibwaren-Tabak-Lotto u. Toto";"Grimsmann";"Mareike";"Adlerstr";"32";"";"93326";"Abensberg, Hallertau";"09443";"997635";"Grimsmann.Ma@onlinehome.de";"http://www.Grimsmann_Ma.de";"Fensterbänke";""
"1000008374";"-";"Gärtnerei Präkelt";"Jaworowski";"Kriemhilde";"Pumpwerk Vogelpark";"";"";"93326";"Abensberg, Hallertau";"09443";"152208";"Jaworowski.Kr@gmx.de";"http://www.Jaworowski_Kr.de";"Gaststätten: Bratkartoffelgerichte";""
"1000008375";"F";"Kristall-Apotheke";"Thelen";"Trautlinde";"Wasserhochbehälter";"";"";"93326";"Abensberg, Hallertau";"09443";"720351";"Thelen.Tr@onlinehome.de";"http://www.Thelen_Tr.de";"Flugzeugmotoren u. -zubehör";""
"1000008376";"-";"Dotzauer";"Wittmann";"Sabrina";"Einkaufszentrum";"";"";"93326";"Abensberg, Hallertau";"09443";"534131";"Wittmann.Sa@onlinehome.de";"http://www.Wittmann_Sa.de";"Bierbrauereien";""
"1000008377";"-";"Getränke-Center Schweizer";"Abendroth";"Laurentius";"Kreisstr.KEH 7/Waldstr.";"";"";"93326";"Abensberg, Hallertau";"09443";"791713";"Abendroth.La@onlinehome.de";"http://www.Abendroth_La.de";"CAD-Design";""
"1000008378";"F";"Kiebgis";"Böck";"Mathilde";"Regensburger-Tor-Platz";"4";"c";"93326";"Abensberg, Hallertau";"09443";"422409";"Böck.Ma@t-online.de";"http://www.Böck_Ma.de";"Tierärzte: Fachtierärzte f. Hautkrankheiten";""
"1000008379";"-";"Schuhe Schlienkamp";"Hradsky";"Fridegund";"Harlandener Str.";"55";"";"93326";"Abensberg, Hallertau";"09443";"844112";"Hradsky.Fr@web.de";"http://www.Hradsky_Fr.de";"Hygienebedarf";""
"1000008380";"M";"Hapag Lloyd Flug";"Bertino";"Herko";"Ziegeleistr.";"4";"";"93326";"Abensberg, Hallertau";"09443";"986994";"Bertino.He@onlinehome.de";"http://www.Bertino_He.de";"Häuser, ökologische";""
"1000008381";"-";"Edeka Nah und Gut";"Rosic";"Sonnhilde";"Römerstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"204912";"Rosic.So@t-online.de";"http://www.Rosic_So.de";"Mineralien u. Fossilien";""
"1000008382";"M";"Café Besche";"Maleika";"Sigward";"Pernhartstr.";"3";"";"93326";"Abensberg, Hallertau";"09443";"138903";"Maleika.Si@gmx.de";"http://www.Maleika_Si.de";"Antiquitätenführer, Porzellan, Glas";""
"1000008383";"M";"Quick-Schuhe";"Peric";"Augustinus";"Am Herrenberg";"11";"b";"93326";"Abensberg, Hallertau";"09443";"523742";"Peric.Au@gmx.de";"http://www.Peric_Au.de";"LAN Party's";""
"1000008384";"M";"Steen";"Würfel";"Ornulf";"Schillhof";"2";"";"93326";"Abensberg, Hallertau";"09443";"50748";"Würfel.Or@onlinehome.de";"http://www.Würfel_Or.de";"Zigarettenautomaten";""
"1000008385";"-";"Fahrradladen Dynamo oHG";"Roßmann";"Alexander";"Rebhuhnstr";"7";"";"93326";"Abensberg, Hallertau";"09443";"539981";"Roßmann.Al@yahoo.com";"http://www.Roßmann_Al.de";"Ökologisches Wohnen";""
"1000008386";"F";"Hoppla Kinderladen";"Innerebner";"Kirstin";"Schwaighausener Weg";"1";"";"93326";"Abensberg, Hallertau";"09443";"641689";"Innerebner.Ki@web.de";"http://www.Innerebner_Ki.de";"Küchenabluftanlagenreinigung";""
"1000008387";"F";"Numero Uno";"Terzioglu";"Dorkas";"Am Schlott";"";"";"93326";"Abensberg, Hallertau";"09443";"319831";"Terzioglu.Do@yahoo.com";"http://www.Terzioglu_Do.de";"Public Viewing";""
"1000008388";"M";"Der Brotbäcker Express";"Hain";"Paulus";"Gillaweg";"3";"";"93326";"Abensberg, Hallertau";"09443";"557383";"Hain.Pa@web.de";"http://www.Hain_Pa.de";"Hausnotrufdienste";""
"1000008389";"M";"Seeger Brot";"Brettner";"Nikolaus";"Frankstr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"870365";"Brettner.Ni@web.de";"http://www.Brettner_Ni.de";"Ärzte: Magnetfeldtherapie";""
"1000008390";"M";"Linda-Apotheke";"Schuchardt";"Joachim";"Moststr.";"8";"";"93326";"Abensberg, Hallertau";"09443";"831361";"Schuchardt.Jo@t-online.de";"http://www.Schuchardt_Jo.de";"Auto-HiFi-Anlagen";""
"1000008391";"-";"Stoffpalette";"Palfinger";"Merlind";"Richtstättstr.";"9";"";"93326";"Abensberg, Hallertau";"09443";"322379";"Palfinger.Me@onlinehome.de";"http://www.Palfinger_Me.de";"Elektroheizungen";""
"1000008392";"-";"Möbel Dick";"Vatterodt";"Nuray";"Dreifaltigkeitsweg";"9";"";"93326";"Abensberg, Hallertau";"09443";"302196";"Vatterodt.Nu@gmail.com";"http://www.Vatterodt_Nu.de";"Lamellenreinigung";""
"1000008393";"F";"Richard-Hartmann-Halle";"Klimesch";"Nada";"Gillamoos";"";"";"93326";"Abensberg, Hallertau";"09443";"250948";"Klimesch.Na@gmx.de";"http://www.Klimesch_Na.de";"Automarkt Oberbayern, HYUNDAI";""
"1000008394";"-";"Textilien Lagerverkauf";"Kneitschel";"Loni";"Mahlergasse";"4";"c";"93326";"Abensberg, Hallertau";"09443";"92864";"Kneitschel.Lo@t-online.de";"http://www.Kneitschel_Lo.de";"Filmbedarf";""
"1000008395";"F";"Müller & Egerer Bäckerei Konditorei Obenstrohe";"van der Heydt";"Berenike";"Rebhuhnstr";"7";"";"93326";"Abensberg, Hallertau";"09443";"215224";"van der Heydt.Be@yahoo.com";"http://www.van der Heydt_Be.de";"Fußbodenverlegung";""
"1000008396";"-";"Friseursalon";"Heider";"Altraud";"Graf-Niclas-Str.";"1";"";"93326";"Abensberg, Hallertau";"09443";"811524";"Heider.Al@t-online.de";"http://www.Heider_Al.de";"Sportwetten";""
"1000008397";"-";"Kayser Blumenhaus u. Gartenbau";"Semper";"Julie";"Osterriedergasse";"1";"";"93326";"Abensberg, Hallertau";"09443";"466787";"Semper.Ju@web.de";"http://www.Semper_Ju.de";"Messe München";""
"1000008398";"M";"Apotheke im Pluspunkt";"Bortolotti";"Quintus";"Laubengasse";"2";"";"93326";"Abensberg, Hallertau";"09443";"900697";"Bortolotti.Qu@gmx.de";"http://www.Bortolotti_Qu.de";"Kaffeemaschinen";""
"1000008399";"M";"Modeparadies";"Ilg";"Louis";"Nelkenstr.";"10";"";"93326";"Abensberg, Hallertau";"09443";"254897";"Ilg.Lo@gmx.de";"http://www.Ilg_Lo.de";"Biervertrieb";""
